500;250498;124750;1.29762E-4
500;8656;5672;9.6237E-5
500;0;0;2.802E-6
500;0;0;8.9792E-5
500;250498;124750;1.1734E-4
500;8656;5672;9.5215E-5
500;0;0;2.797E-6
500;0;0;8.8574E-5
500;250498;124750;1.16382E-4
500;8656;5672;9.5933E-5
500;0;0;3.747E-6
500;0;0;8.9512E-5
500;250498;124750;1.17372E-4
500;8656;5672;9.5749E-5
500;0;0;2.779E-6
500;0;0;8.7042E-5
500;250498;124750;1.16304E-4
500;8656;5672;9.5823E-5
600;90245;90245;3.54684E-4
600;90245;90245;1.0228E-4
600;360598;179700;1.69987E-4
600;10762;6997;1.17278E-4
600;0;0;3.346E-6
600;0;0;1.03637E-4
600;360598;179700;1.70061E-4
600;10762;6997;1.20846E-4
600;0;0;3.45E-6
600;0;0;1.08508E-4
600;360598;179700;1.70074E-4
600;10762;6997;1.21275E-4
600;0;0;3.437E-6
600;0;0;1.06918E-4
600;360598;179700;1.70848E-4
600;10762;6997;1.21331E-4
600;0;0;3.408E-6
600;0;0;1.16364E-4
600;360598;179700;1.65604E-4
600;10762;6997;1.16918E-4
600;0;0;3.326E-6
600;0;0;1.0071E-4
600;360598;179700;1.64545E-4
600;10762;6997;1.48461E-4
700;120890;120890;2.37352E-4
700;120890;120890;1.16189E-4
700;490698;244650;2.34656E-4
700;12922;8420;1.39317E-4
700;0;0;3.889E-6
700;0;0;1.25479E-4
700;490698;244650;2.28311E-4
700;12922;8420;1.38962E-4
700;0;0;4.196E-6
700;0;0;1.25605E-4
700;490698;244650;2.32623E-4
700;12922;8420;1.47711E-4
700;0;0;3.824E-6
700;0;0;1.16308E-4
700;490698;244650;2.21194E-4
700;12922;8420;1.382E-4
700;0;0;3.843E-6
700;0;0;1.20342E-4
700;490698;244650;2.22178E-4
700;12922;8420;1.65009E-4
700;0;0;3.822E-6
700;0;0;1.17639E-4
700;490698;244650;2.21118E-4
700;12922;8420;1.38393E-4
800;162533;162533;2.48939E-4
800;162533;162533;1.33698E-4
800;640798;319600;3.05306E-4
800;15040;9818;1.61202E-4
800;0;0;4.385E-6
800;0;0;1.39328E-4
800;640798;319600;2.86807E-4
800;15040;9818;1.59087E-4
800;0;0;4.387E-6
800;0;0;1.38506E-4
800;640798;319600;2.86977E-4
800;15040;9818;1.58843E-4
800;0;0;4.333E-6
800;0;0;1.37794E-4
800;640798;319600;2.86148E-4
800;15040;9818;1.59978E-4
800;0;0;4.359E-6
800;0;0;1.38742E-4
800;640798;319600;2.8671E-4
800;15040;9818;1.5905E-4
800;0;0;4.353E-6
800;0;0;1.34191E-4
800;640798;319600;2.86066E-4
800;15040;9818;1.64618E-4
900;206361;206361;3.06834E-4
900;206361;206361;1.61354E-4
900;810898;404550;3.83193E-4
900;17236;11339;1.80748E-4
900;0;0;4.914E-6
900;0;0;1.5662E-4
900;810898;404550;3.91745E-4
900;17236;11339;1.93842E-4
900;0;0;5.033E-6
900;0;0;1.6306E-4
900;810898;404550;3.60031E-4
900;17236;11339;1.8073E-4
900;0;0;4.879E-6
900;0;0;1.61592E-4
900;810898;404550;3.5901E-4
900;17236;11339;1.8099E-4
900;0;0;4.853E-6
900;0;0;1.60132E-4
900;810898;404550;3.59775E-4
900;17236;11339;1.80936E-4
900;0;0;4.865E-6
900;0;0;1.56631E-4
900;810898;404550;3.71343E-4
900;17236;11339;1.87862E-4
1000;252325;252325;3.64731E-4
1000;252325;252325;1.96451E-4
1000;1000998;499500;4.49277E-4
1000;19372;12861;2.02941E-4
1000;0;0;5.409E-6
1000;0;0;1.80864E-4
1000;1000998;499500;4.42539E-4
1000;19372;12861;2.02889E-4
1000;0;0;5.364E-6
1000;0;0;1.84335E-4
1000;1000998;499500;4.4217E-4
1000;19372;12861;2.02141E-4
1000;0;0;5.566E-6
1000;0;0;1.92675E-4
1000;1000998;499500;4.74486E-4
1000;19372;12861;2.14106E-4
1000;0;0;5.355E-6
1000;0;0;2.21835E-4
1000;1000998;499500;5.44833E-4
1000;19372;12861;2.02165E-4
1000;0;0;5.402E-6
1000;0;0;1.8037E-4
1000;1000998;499500;5.55756E-4
1000;19372;12861;2.16704E-4
1100;304832;304832;4.01444E-4
1100;304832;304832;2.20941E-4
1100;1211098;604450;6.73938E-4
1100;21606;14278;2.2522E-4
1100;0;0;5.951E-6
1100;0;0;2.1237E-4
1100;1211098;604450;6.46025E-4
1100;21606;14278;2.25908E-4
1100;0;0;5.931E-6
1100;0;0;2.00786E-4
1100;1211098;604450;6.4993E-4
1100;21606;14278;2.2623E-4
1100;0;0;5.913E-6
1100;0;0;2.21333E-4
1100;1211098;604450;6.62693E-4
1100;21606;14278;2.32097E-4
1100;0;0;6.135E-6
1100;0;0;2.10331E-4
1100;1211098;604450;6.66445E-4
1100;21606;14278;2.3293E-4
1100;0;0;2.685E-6
1100;0;0;2.10418E-4
1100;1211098;604450;6.66302E-4
1100;21606;14278;2.31829E-4
1200;362341;362341;3.87464E-4
1200;362341;362341;2.39862E-4
1200;1441198;719400;7.9219E-4
1200;23966;15732;2.57101E-4
1200;0;0;2.866E-6
1200;0;0;2.75481E-4
1200;1441198;719400;7.77331E-4
1200;23966;15732;2.76292E-4
1200;0;0;2.864E-6
1200;0;0;2.45235E-4
1200;1441198;719400;7.64335E-4
1200;23966;15732;2.7609E-4
1200;0;0;2.847E-6
1200;0;0;2.50432E-4
1200;1441198;719400;8.07413E-4
1200;23966;15732;2.10497E-4
1200;0;0;2.839E-6
1200;0;0;1.70478E-4
1200;1441198;719400;7.6406E-4
1200;23966;15732;1.82127E-4
1200;0;0;2.745E-6
1200;0;0;1.57566E-4
1200;1441198;719400;8.133E-4
1200;23966;15732;1.79056E-4
1300;415339;415339;4.29995E-4
1300;415339;415339;1.83472E-4
1300;1691298;844350;8.92188E-4
1300;26314;17311;1.95997E-4
1300;0;0;2.98E-6
1300;0;0;1.83651E-4
1300;1691298;844350;9.35041E-4
1300;26314;17311;1.00161E-4
1300;0;0;2.963E-6
1300;0;0;1.83745E-4
1300;1691298;844350;9.38904E-4
1300;26314;17311;8.8804E-5
1300;0;0;2.964E-6
1300;0;0;2.05189E-4
1300;1691298;844350;9.07454E-4
1300;26314;17311;8.708E-5
1300;0;0;2.867E-6
1300;0;0;1.78331E-4
1300;1691298;844350;8.66197E-4
1300;26314;17311;8.7173E-5
1300;0;0;2.88E-6
1300;0;0;1.78375E-4
1300;1691298;844350;8.66186E-4
1300;26314;17311;8.5945E-5
1400;502774;502774;5.04503E-4
1400;502774;502774;2.05666E-4
1400;1961398;979300;9.99965E-4
1400;28676;18889;9.5464E-5
1400;0;0;3.07E-6
1400;0;0;2.05847E-4
1400;1961398;979300;9.99846E-4
1400;28676;18889;9.457E-5
1400;0;0;3.057E-6
1400;0;0;2.05786E-4
1400;1961398;979300;9.99773E-4
1400;28676;18889;9.5022E-5
1400;0;0;3.059E-6
1400;0;0;2.0562E-4
1400;1961398;979300;0.001003135
1400;28676;18889;9.3549E-5
1400;0;0;3.089E-6
1400;0;0;2.05867E-4
1400;1961398;979300;9.99941E-4
1400;28676;18889;9.3414E-5
1400;0;0;3.061E-6
1400;0;0;2.05572E-4
1400;1961398;979300;9.99928E-4
1400;28676;18889;9.3215E-5
1500;559544;559544;5.61176E-4
1500;559544;559544;2.89562E-4
1500;2251498;1124250;0.001143518
1500;31034;20496;1.041E-4
1500;0;0;3.273E-6
1500;0;0;2.34694E-4
1500;2251498;1124250;0.001143424
1500;31034;20496;1.33025E-4
1500;0;0;3.486E-6
1500;0;0;2.49766E-4
1500;2251498;1124250;0.001192295
1500;31034;20496;1.02205E-4
1500;0;0;3.285E-6
1500;0;0;2.5614E-4
1500;2251498;1124250;0.001146229
1500;31034;20496;1.46037E-4
1500;0;0;3.382E-6
1500;0;0;2.41987E-4
1500;2251498;1124250;0.001178115
1500;31034;20496;1.04478E-4
1500;0;0;3.376E-6
1500;0;0;2.42069E-4
1500;2251498;1124250;0.001178067
1500;31034;20496;1.0476E-4
1600;625216;625216;6.45571E-4
1600;625216;625216;2.8474E-4
1600;2561598;1279200;0.001383452
1600;33394;22088;1.13622E-4
1600;0;0;3.602E-6
1600;0;0;2.74808E-4
1600;2561598;1279200;0.001332039
1600;33394;22088;1.54188E-4
1600;0;0;3.666E-6
1600;0;0;2.74402E-4
1600;2561598;1279200;0.001366681
1600;33394;22088;1.1246E-4
1600;0;0;3.584E-6
1600;0;0;2.74078E-4
1600;2561598;1279200;0.001335738
1600;33394;22088;1.12262E-4
1600;0;0;3.59E-6
1600;0;0;2.74185E-4
1600;2561598;1279200;0.001353138
1600;33394;22088;1.86161E-4
1600;0;0;3.586E-6
1600;0;0;2.74213E-4
1600;2561598;1279200;0.001357565
1600;33394;22088;1.12296E-4
1700;712921;712921;7.59286E-4
1700;712921;712921;3.1893E-4
1700;2891698;1444150;0.001538951
1700;35720;23598;1.25378E-4
1700;0;0;3.944E-6
1700;0;0;3.2041E-4
1700;2891698;1444150;0.001523151
1700;35720;23598;1.73599E-4
1700;0;0;3.843E-6
1700;0;0;3.08909E-4
1700;2891698;1444150;0.001503423
1700;35720;23598;1.19876E-4
1700;0;0;3.79E-6
1700;0;0;3.27128E-4
1700;2891698;1444150;0.001503358
1700;35720;23598;1.19289E-4
1700;0;0;3.773E-6
1700;0;0;3.08068E-4
1700;2891698;1444150;0.001541429
1700;35720;23598;1.19867E-4
1700;0;0;3.787E-6
1700;0;0;3.08562E-4
1700;2891698;1444150;0.001545738
1700;35720;23598;1.95666E-4
1800;811534;811534;8.12149E-4
1800;811534;811534;3.37915E-4
1800;3241798;1619100;0.001635042
1800;38018;25248;1.63254E-4
1800;0;0;3.935E-6
1800;0;0;3.34653E-4
1800;3241798;1619100;0.001652506
1800;38018;25248;1.71545E-4
1800;0;0;4.151E-6
1800;0;0;3.5605E-4
1800;3241798;1619100;0.001673082
1800;38018;25248;1.57322E-4
1800;0;0;3.905E-6
1800;0;0;3.35187E-4
1800;3241798;1619100;0.001630772
1800;38018;25248;2.02527E-4
1800;0;0;4.049E-6
1800;0;0;3.43761E-4
1800;3241798;1619100;0.001683679
1800;38018;25248;1.47589E-4
1800;0;0;4.025E-6
1800;0;0;3.45898E-4
1800;3241798;1619100;0.001680445
1800;38018;25248;1.47604E-4
1900;906256;906256;9.55777E-4
1900;906256;906256;4.05486E-4
1900;3611898;1804050;0.001942839
1900;40402;26915;1.25972E-4
1900;0;0;4.103E-6
1900;0;0;3.72267E-4
1900;3611898;1804050;0.001812804
1900;40402;26915;1.22686E-4
1900;0;0;4.098E-6
1900;0;0;3.71405E-4
1900;3611898;1804050;0.001815407
1900;40402;26915;1.20776E-4
1900;0;0;4.091E-6
1900;0;0;3.71996E-4
1900;3611898;1804050;0.00181542
1900;40402;26915;1.20291E-4
1900;0;0;4.091E-6
1900;0;0;3.71664E-4
1900;3611898;1804050;0.001812575
1900;40402;26915;1.21806E-4
1900;0;0;4.078E-6
1900;0;0;3.72335E-4
1900;3611898;1804050;0.001812681
1900;40402;26915;1.19822E-4
2000;1028636;1028636;0.001031443
2000;1028636;1028636;4.13435E-4
2000;4001998;1999000;0.002007417
2000;42778;28613;1.29029E-4
2000;0;0;4.314E-6
2000;0;0;4.1098E-4
2000;4001998;1999000;0.002003882
2000;42778;28613;1.27385E-4
2000;0;0;4.298E-6
2000;0;0;4.11107E-4
2000;4001998;1999000;0.00200402
2000;42778;28613;1.27269E-4
2000;0;0;4.297E-6
2000;0;0;4.10388E-4
2000;4001998;1999000;0.002006966
2000;42778;28613;1.2754E-4
2000;0;0;4.298E-6
2000;0;0;4.11364E-4
2000;4001998;1999000;0.002003908
2000;42778;28613;1.26412E-4
2000;0;0;4.309E-6
2000;0;0;4.10427E-4
2000;4001998;1999000;0.002003881
2000;42778;28613;1.27233E-4
2100;1106684;1106684;0.001106357
2100;1106684;1106684;4.51667E-4
2100;4412098;2203950;0.00221028
2100;45278;30326;1.36072E-4
2100;0;0;4.538E-6
2100;0;0;4.52048E-4
2100;4412098;2203950;0.002241515
2100;45278;30326;1.35015E-4
2100;0;0;4.516E-6
2100;0;0;4.5178E-4
2100;4412098;2203950;0.002204646
2100;45278;30326;1.34308E-4
2100;0;0;4.51E-6
2100;0;0;4.51431E-4
2100;4412098;2203950;0.002204502
2100;45278;30326;1.34533E-4
2100;0;0;4.505E-6
2100;0;0;4.51801E-4
2100;4412098;2203950;0.002229978
2100;45278;30326;1.34091E-4
2100;0;0;4.501E-6
2100;0;0;4.52185E-4
2100;4412098;2203950;0.002204732
2100;45278;30326;1.34599E-4
2200;1207922;1207922;0.001207838
2200;1207922;1207922;4.94843E-4
2200;4842198;2418900;0.002419091
2200;47766;31795;1.42969E-4
2200;0;0;4.741E-6
2200;0;0;4.94737E-4
2200;4842198;2418900;0.002418213
2200;47766;31795;1.41809E-4
2200;0;0;5.03E-6
2200;0;0;5.20072E-4
2200;4842198;2418900;0.002455936
2200;47766;31795;1.43143E-4
2200;0;0;4.737E-6
2200;0;0;5.41304E-4
2200;4842198;2418900;0.002427204
2200;47766;31795;1.43285E-4
2200;0;0;4.718E-6
2200;0;0;4.95258E-4
2200;4842198;2418900;0.002418317
2200;47766;31795;1.42116E-4
2200;0;0;4.715E-6
2200;0;0;5.49455E-4
2200;4842198;2418900;0.00241503
2200;47766;31795;1.41764E-4
2300;1309027;1309027;0.001309042
2300;1309027;1309027;5.66882E-4
2300;5292298;2643850;0.002696484
2300;50338;33447;1.50123E-4
2300;0;0;4.94E-6
2300;0;0;5.40329E-4
2300;5292298;2643850;0.002637997
2300;50338;33447;1.5011E-4
2300;0;0;4.889E-6
2300;0;0;5.39871E-4
2300;5292298;2643850;0.002635255
2300;50338;33447;1.49513E-4
2300;0;0;4.92E-6
2300;0;0;5.39456E-4
2300;5292298;2643850;0.002635245
2300;50338;33447;1.48909E-4
2300;0;0;4.895E-6
2300;0;0;5.39881E-4
2300;5292298;2643850;0.002682094
2300;50338;33447;1.49824E-4
2300;0;0;4.917E-6
2300;0;0;5.39827E-4
2300;5292298;2643850;0.002635204
2300;50338;33447;1.48015E-4
2400;1446442;1446442;0.001445551
2400;1446442;1446442;5.86796E-4
2400;5762398;2878800;0.003220494
2400;52888;35112;1.56256E-4
2400;0;0;5.127E-6
2400;0;0;5.86705E-4
2400;5762398;2878800;0.002865061
2400;52888;35112;1.57254E-4
2400;0;0;5.121E-6
2400;0;0;5.86676E-4
2400;5762398;2878800;0.002865066
2400;52888;35112;1.59306E-4
2400;0;0;5.143E-6
2400;0;0;5.89677E-4
2400;5762398;2878800;0.002864763
2400;52888;35112;1.58508E-4
2400;0;0;5.13E-6
2400;0;0;6.01469E-4
2400;5762398;2878800;0.00286752
2400;52888;35112;1.56542E-4
2400;0;0;5.126E-6
2400;0;0;5.87532E-4
2400;5762398;2878800;0.00304015
2400;52888;35112;1.56681E-4
2500;1550074;1550074;0.001549176
2500;1550074;1550074;6.35549E-4
2500;6252498;3123750;0.003196858
2500;55438;36779;1.6251E-4
2500;0;0;5.36E-6
2500;0;0;6.35148E-4
2500;6252498;3123750;0.003107138
2500;55438;36779;1.64577E-4
2500;0;0;5.331E-6
2500;0;0;6.3542E-4
2500;6252498;3123750;0.003104234
2500;55438;36779;1.62657E-4
2500;0;0;5.311E-6
2500;0;0;6.35239E-4
2500;6252498;3123750;0.003103843
2500;55438;36779;1.62945E-4
2500;0;0;5.314E-6
2500;0;0;6.3506E-4
2500;6252498;3123750;0.003106441
2500;55438;36779;1.6591E-4
2500;0;0;5.334E-6
2500;0;0;6.35319E-4
2500;6252498;3123750;0.003148252
2500;55438;36779;1.63082E-4
2600;1697602;1697602;0.001695314
2600;1697602;1697602;6.86559E-4
2600;6762598;3378700;0.003403986
2600;58054;38554;1.71986E-4
2600;0;0;5.554E-6
2600;0;0;6.86521E-4
2600;6762598;3378700;0.00348534
2600;58054;38554;1.69333E-4
2600;0;0;5.557E-6
2600;0;0;6.86226E-4
2600;6762598;3378700;0.003368327
2600;58054;38554;1.97785E-4
2600;0;0;6.274E-6
2600;0;0;7.84695E-4
2600;6762598;3378700;0.003619035
2600;58054;38554;1.70294E-4
2600;0;0;5.653E-6
2600;0;0;7.40322E-4
2600;6762598;3378700;0.003402098
2600;58054;38554;1.71577E-4
2600;0;0;5.548E-6
2600;0;0;6.86202E-4
2600;6762598;3378700;0.003441696
2600;58054;38554;2.63014E-4
2700;1826359;1826359;0.001937961
2700;1826359;1826359;8.10591E-4
2700;7292698;3643650;0.003885775
2700;60604;40207;1.88465E-4
2700;0;0;6.212E-6
2700;0;0;7.86331E-4
2700;7292698;3643650;0.00396282
2700;60604;40207;1.81385E-4
2700;0;0;1.6699E-5
2700;0;0;7.72987E-4
2700;7292698;3643650;0.003883517
2700;60604;40207;1.81485E-4
2700;0;0;5.904E-6
2700;0;0;9.44059E-4
2700;7292698;3643650;0.00409663
2700;60604;40207;2.27058E-4
2700;0;0;5.905E-6
2700;0;0;8.38635E-4
2700;7292698;3643650;0.004187321
2700;60604;40207;1.95655E-4
2700;0;0;6.104E-6
2700;0;0;7.93395E-4
2700;7292698;3643650;0.004173225
2700;60604;40207;1.81202E-4
2800;1963301;1963301;0.002019706
2800;1963301;1963301;8.39878E-4
2800;7842798;3918600;0.004005944
2800;63126;41887;1.91163E-4
2800;0;0;6.141E-6
2800;0;0;8.17733E-4
2800;7842798;3918600;0.003996894
2800;63126;41887;1.89761E-4
2800;0;0;6.112E-6
2800;0;0;8.15005E-4
2800;7842798;3918600;0.003925921
2800;63126;41887;1.84886E-4
2800;0;0;5.928E-6
2800;0;0;7.9405E-4
2800;7842798;3918600;0.004023482
2800;63126;41887;1.95726E-4
2800;0;0;6.309E-6
2800;0;0;7.93682E-4
2800;7842798;3918600;0.003952273
2800;63126;41887;1.84734E-4
2800;0;0;5.961E-6
2800;0;0;7.94806E-4
2800;7842798;3918600;0.00414888
2800;63126;41887;1.8448E-4
2900;2132272;2132272;0.002202789
2900;2132272;2132272;8.51494E-4
2900;8412898;4203550;0.004460396
2900;65660;43579;1.95921E-4
2900;0;0;1.7037E-5
2900;0;0;8.98171E-4
2900;8412898;4203550;0.004426834
2900;65660;43579;1.91888E-4
2900;0;0;6.231E-6
2900;0;0;8.50425E-4
2900;8412898;4203550;0.004156355
2900;65660;43579;1.91559E-4
2900;0;0;6.141E-6
2900;0;0;9.37143E-4
2900;8412898;4203550;0.004264798
2900;65660;43579;1.91186E-4
2900;0;0;6.161E-6
2900;0;0;8.50486E-4
2900;8412898;4203550;0.004334443
2900;65660;43579;1.92248E-4
2900;0;0;6.145E-6
2900;0;0;8.50037E-4
2900;8412898;4203550;0.004159407
2900;65660;43579;1.89976E-4
3000;2258266;2258266;0.002442639
3000;2258266;2258266;9.09417E-4
3000;9002998;4498500;0.005044582
3000;68206;45394;2.2476E-4
3000;0;0;7.221E-6
3000;0;0;9.9602E-4
3000;9002998;4498500;0.004446655
3000;68206;45394;1.99726E-4
3000;0;0;6.364E-6
3000;0;0;9.08957E-4
3000;9002998;4498500;0.004621866
3000;68206;45394;1.99152E-4
3000;0;0;6.349E-6
3000;0;0;9.12908E-4
3000;9002998;4498500;0.004635006
3000;68206;45394;1.98041E-4
3000;0;0;6.381E-6
3000;0;0;9.09669E-4
3000;9002998;4498500;0.004491793
3000;68206;45394;1.98669E-4
3000;0;0;6.353E-6
3000;0;0;9.73261E-4
3000;9002998;4498500;0.004555395
3000;68206;45394;1.98307E-4
3100;2376268;2376268;0.002370698
3100;2376268;2376268;0.001123064
3100;9613098;4803450;0.004769469
3100;70664;47090;2.08666E-4
3100;0;0;6.582E-6
3100;0;0;9.70402E-4
3100;9613098;4803450;0.004929228
3100;70664;47090;2.06222E-4
3100;0;0;6.553E-6
3100;0;0;9.70475E-4
3100;9613098;4803450;0.004925053
3100;70664;47090;2.0816E-4
3100;0;0;6.566E-6
3100;0;0;9.69543E-4
3100;9613098;4803450;0.004812451
3100;70664;47090;2.56096E-4
3100;0;0;7.462E-6
3100;0;0;0.001077161
3100;9613098;4803450;0.004765236
3100;70664;47090;2.07738E-4
3100;0;0;6.551E-6
3100;0;0;9.69772E-4
3100;9613098;4803450;0.004961823
3100;70664;47090;2.05669E-4
3200;2535728;2535728;0.002530845
3200;2535728;2535728;0.00116183
3200;10243198;5118400;0.005114188
3200;73314;48890;2.13571E-4
3200;0;0;6.79E-6
3200;0;0;0.001032364
3200;10243198;5118400;0.005893632
3200;73314;48890;2.78363E-4
3200;0;0;7.193E-6
3200;0;0;0.001218831
3200;10243198;5118400;0.006253963
3200;73314;48890;2.42835E-4
3200;0;0;8.117E-6
3200;0;0;0.001235459
3200;10243198;5118400;0.006180696
3200;73314;48890;2.60881E-4
3200;0;0;7.947E-6
3200;0;0;0.001406107
3200;10243198;5118400;0.00604677
3200;73314;48890;2.40728E-4
3200;0;0;7.794E-6
3200;0;0;0.001196138
3200;10243198;5118400;0.006023329
3200;73314;48890;2.53504E-4
3300;2746472;2746472;0.002864276
3300;2746472;2746472;0.001131779
3300;10893298;5443350;0.006112957
3300;75852;50564;2.48516E-4
3300;0;0;7.977E-6
3300;0;0;0.001256384
3300;10893298;5443350;0.006507149
3300;75852;50564;2.50321E-4
3300;0;0;8.419E-6
3300;0;0;0.001251168
3300;10893298;5443350;0.006397438
3300;75852;50564;2.58697E-4
3300;0;0;8.0E-6
3300;0;0;0.001278339
3300;10893298;5443350;0.00764145
3300;75852;50564;4.13355E-4
3300;0;0;8.284E-6
3300;0;0;0.001256207
3300;10893298;5443350;0.006150354
3300;75852;50564;3.02177E-4
3300;0;0;1.7563E-5
3300;0;0;0.001291643
3300;10893298;5443350;0.006285745
3300;75852;50564;2.97613E-4
3400;2934688;2934688;0.003453541
3400;2934688;2934688;0.001387888
3400;11563398;5778300;0.007174037
3400;78434;52275;2.54207E-4
3400;0;0;8.302E-6
3400;0;0;0.001364461
3400;11563398;5778300;0.006576712
3400;78434;52275;2.55274E-4
3400;0;0;8.492E-6
3400;0;0;0.001325317
3400;11563398;5778300;0.007470731
3400;78434;52275;3.28783E-4
3400;0;0;8.488E-6
3400;0;0;0.001656791
3400;11563398;5778300;0.006490273
3400;78434;52275;2.54749E-4
3400;0;0;8.205E-6
3400;0;0;0.001318668
3400;11563398;5778300;0.006683562
3400;78434;52275;2.79151E-4
3400;0;0;9.165E-6
3400;0;0;0.001351951
3400;11563398;5778300;0.006400032
3400;78434;52275;2.3205E-4
3500;3079394;3079394;0.003326125
3500;3079394;3079394;0.001439758
3500;12253498;6123250;0.00702719
3500;80938;54049;2.64554E-4
3500;0;0;8.483E-6
3500;0;0;0.001403861
3500;12253498;6123250;0.00648638
3500;80938;54049;2.6495E-4
3500;0;0;8.442E-6
3500;0;0;0.001433763
3500;12253498;6123250;0.00667082
3500;80938;54049;2.3955E-4
3500;0;0;7.707E-6
3500;0;0;0.001300854
3500;12253498;6123250;0.006462221
3500;80938;54049;2.73257E-4
3500;0;0;8.547E-6
3500;0;0;0.001399371
3500;12253498;6123250;0.006837376
3500;80938;54049;2.43854E-4
3500;0;0;7.739E-6
3500;0;0;0.001307753
3500;12253498;6123250;0.00636996
3500;80938;54049;2.54797E-4
3600;3221450;3221450;0.003730569
3600;3221450;3221450;0.001576753
3600;12963598;6478200;0.006843552
3600;83534;55916;2.77342E-4
3600;0;0;8.053E-6
3600;0;0;0.00138964
3600;12963598;6478200;0.007445555
3600;83534;55916;2.57643E-4
3600;0;0;8.004E-6
3600;0;0;0.001714394
3600;12963598;6478200;0.006927133
3600;83534;55916;2.70452E-4
3600;0;0;7.87E-6
3600;0;0;0.001379989
3600;12963598;6478200;0.007192942
3600;83534;55916;2.48067E-4
3600;0;0;8.082E-6
3600;0;0;0.001367918
3600;12963598;6478200;0.006790006
3600;83534;55916;2.72951E-4
3600;0;0;8.041E-6
3600;0;0;0.001366438
3600;12963598;6478200;0.007273136
3600;83534;55916;3.12752E-4
3700;3419529;3419529;0.00350706
3700;3419529;3419529;0.001419786
3700;13693698;6843150;0.007395004
3700;86130;57673;2.98173E-4
3700;0;0;8.923E-6
3700;0;0;0.001536807
3700;13693698;6843150;0.007072032
3700;86130;57673;2.57993E-4
3700;0;0;8.157E-6
3700;0;0;0.00138938
3700;13693698;6843150;0.007485402
3700;86130;57673;2.50588E-4
3700;0;0;7.961E-6
3700;0;0;0.001473344
3700;13693698;6843150;0.006990439
3700;86130;57673;2.54946E-4
3700;0;0;8.15E-6
3700;0;0;0.001446408
3700;13693698;6843150;0.007501692
3700;86130;57673;2.45972E-4
3700;0;0;7.9E-6
3700;0;0;0.001374717
3700;13693698;6843150;0.006845184
3700;86130;57673;2.72737E-4
3800;3655437;3655437;0.004185775
3800;3655437;3655437;0.001709005
3800;14443798;7218100;0.007606417
